_id	parent_id	title	title_kana	subtitle	subtitle_kana	isbn	author	author_kana	publisher	size	series	series_kana	sales_date	price	url	aff_url	bdate	sd_conv	inmode	c_dtm	memo
338	87	佰物語	ヒャク モノガタリ			9784062153690	西尾維新	ニシオ,イシン	講談社	ムックその他	講談社box	コウダンシャ ボックス	2009年07月	3024	https://books.rakuten.co.jp/rb/6141274/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6141274%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6141274%26surl%3Dbook			古本	2017/10/03 20:34:29	
339	87	化物語（上）	バケモノガタリ			9784062836029	西尾維新	ニシオ,イシン	講談社	単行本	講談社box	コウダンシャ ボックス	2006年11月	1728	https://books.rakuten.co.jp/rb/4173912/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4173912%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4173912%26surl%3Dbook			古本	2017/10/03 20:34:31	
340	87	化物語（下）	バケモノガタリ			9784062836074	西尾維新	ニシオ,イシン	講談社	単行本	講談社box	コウダンシャ ボックス	2006年12月	1620	https://books.rakuten.co.jp/rb/4240875/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F4240875%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D4240875%26surl%3Dbook			古本	2017/10/03 20:34:35	
341	76	君の膵臓をたべたい	キミノスイゾウヲタベタイ			9784575519945	住野よる	スミノ ヨル	双葉社	文庫			2017年04月27日	720	https://books.rakuten.co.jp/rb/14782856/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14782856%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14782856%26surl%3Dbook			古本	2017/10/08 18:38:23	
342	47	響け！ユーフォニアム	ヒビケ ユーフォニアム			9784800274915	武田綾乃	タケダ,アヤノ	宝島社	文庫	宝島社文庫　Love　＆　Entertainment	タカラジマシャ ブンコ ラブ アンド エンターテインメント	2017年10月05日	680	https://books.rakuten.co.jp/rb/15079191/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15079191%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15079191%26surl%3Dbook				2017/10/08 18:38:13	
343	46	米澤穂信と古典部	ヨネザワホノブトコテンブ			9784041060513	米澤　穂信	ヨネザワ　ホノブ	KADOKAWA	単行本			2017年10月13日	1188	https://books.rakuten.co.jp/rb/15133666/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15133666%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15133666%26surl%3Dbook				2017/10/22 01:28:02	
344	67	妹さえいればいい。（3）	イモウト サエ イレバ イイ			9784094515800	平坂読	ヒラサカ,ヨミ	小学館	文庫	ガガガ文庫	ガガガ ブンコ	2015年11月18日	619	https://books.rakuten.co.jp/rb/13420558/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13420558%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13420558%26surl%3Dbook				2017/10/22 01:28:18	
345	67	妹さえいればいい。（4）	イモウト サエ イレバ イイ			9784094515985	平坂読	ヒラサカ,ヨミ	小学館	文庫	ガガガ文庫	ガガガ ブンコ	2016年03月18日	619	https://books.rakuten.co.jp/rb/13758479/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13758479%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13758479%26surl%3Dbook				2017/10/22 01:28:27	
346	67	妹さえいればいい。（5）	イモウト サエ イレバ イイ			9784094516180	平坂読	ヒラサカ,ヨミ	小学館	文庫	ガガガ文庫	ガガガ ブンコ	2016年07月20日	619	https://books.rakuten.co.jp/rb/14275591/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14275591%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14275591%26surl%3Dbook				2017/10/22 01:28:30	
347	67	妹さえいればいい。 6	イモウトサエイレバイイ 6			9784094516463	平坂 読/カントク	ヒラサカ ヨミ/カントク	小学館	文庫	ガガガ文庫	ガガガブンコ	2016年12月20日	619	https://books.rakuten.co.jp/rb/14546498/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14546498%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14546498%26surl%3Dbook				2017/10/22 01:28:32	
348	67	妹さえいればいい。 7	イモウトサエイレバイイ 7			9784094516777	平坂 読/カントク	ヒラサカ ヨミ/カントク	小学館	文庫	ガガガ文庫	ガガガブンコ	2017年05月18日	619	https://books.rakuten.co.jp/rb/14798617/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14798617%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14798617%26surl%3Dbook				2017/10/22 01:28:33	
349	67	妹さえいればいい。 8	イモウトサエイレバイイ 8			9784094516975	平坂 読/カントク	ヒラサカ ヨミ/カントク	小学館	文庫	ガガガ文庫	ガガガブンコ	2017年09月20日	600	https://books.rakuten.co.jp/rb/15092960/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15092960%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15092960%26surl%3Dbook				2017/10/22 01:28:36	
350	73	5分で読める！ひと駅ストーリー（本の物語）	ゴフン デ ヨメル ヒトエキ ストーリー			9784800229922	『このミステリーがすごい！』編集部	コノ ミステリー ガ スゴイ ヘンシュウブ	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2014年12月	691	https://books.rakuten.co.jp/rb/13042091/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13042091%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13042091%26surl%3Dbook			古本	2017/10/22 01:29:22	
351	117	螺鈿迷宮（下）	ラデン メイキュウ			9784043909025	海堂尊	カイドウ,タケル	角川書店	文庫	角川文庫	カドカワ ブンコ	2008年11月	514	https://books.rakuten.co.jp/rb/5911877/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5911877%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5911877%26surl%3Dbook			古本	2017/10/22 01:30:13	
352	117	チーム・バチスタの栄光（下）	チーム バチスタ ノ エイコウ			9784796661638	海堂尊	カイドウ,タケル	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2007年11月	514	https://books.rakuten.co.jp/rb/5095529/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5095529%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5095529%26surl%3Dbook			古本	2017/10/22 01:30:15	
353	117	チーム・バチスタの栄光（上）	チーム バチスタ ノ エイコウ			9784796661614	海堂尊	カイドウ,タケル	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2007年11月	514	https://books.rakuten.co.jp/rb/5095528/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5095528%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5095528%26surl%3Dbook			古本	2017/10/22 01:30:16	
354	117	螺鈿迷宮（上）	ラデン メイキュウ			9784043909018	海堂尊	カイドウ,タケル	角川書店	文庫	角川文庫	カドカワ ブンコ	2008年11月	514	https://books.rakuten.co.jp/rb/5911876/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F5911876%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D5911876%26surl%3Dbook			古本	2017/10/22 01:30:19	
355	33	私、能力は平均値でって言ったよね！（2）	ワタシ ノウリョク ワ ヘイキンチ デ ッテ イッタヨネ			9784803011173	FUNA/亜方逸樹	フナ/アカタ,イツキ	アース・スターエンターテイメント	コミック	アース・スターコミックス	アース スター コミックス	2017年10月16日	648	https://books.rakuten.co.jp/rb/15116666/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15116666%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15116666%26surl%3Dbook				2017/10/22 01:31:33	
356	84	二度目の人生を異世界で　3	ニドメノジンセイヲイセカイデ　3			9784040694368	安房さとる/まいん	アボウサトル/マイン	KADOKAWA	コミック			2017年09月23日	648	https://books.rakuten.co.jp/rb/15078449/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15078449%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15078449%26surl%3Dbook				2017/10/22 01:32:28	
357	65	ハイスクール・フリート　ローレライの乙女たち　3	ハイスクール・フリート　ローレライノオトメタチ　3			9784040693071	槌居/AAS	ツチイ/エーエーエス	KADOKAWA	コミック	MFコミックス アライブシリーズ	エムエフコミックスアライブシリーズ	2017年09月23日	594	https://books.rakuten.co.jp/rb/15113840/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15113840%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15113840%26surl%3Dbook				2017/10/22 01:32:46	
358	69	甦る殺人者	ヨミガエルサツジンシャ			9784101801094	知念 実希人	チネン ミキト	新潮社	文庫	新潮文庫	シンチョウブンコニホン	2017年10月28日	637	https://books.rakuten.co.jp/rb/15121216/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15121216%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15121216%26surl%3Dbook				2017/10/29 23:25:02	
359	77	珈琲店タレーランの事件簿（3）	コーヒーテン タレーラン ノ ジケンボ			9784800224439	岡崎琢磨	オカザキ,タクマ	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2014年04月	702	https://books.rakuten.co.jp/rb/12671621/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F12671621%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D12671621%26surl%3Dbook				2017/10/29 23:25:22	
360	77	珈琲店タレーランの事件簿（4）	コーヒーテン タレーラン ノ ジケンボ			9784800235527	岡崎琢磨	オカザキ,タクマ	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2015年02月05日	712	https://books.rakuten.co.jp/rb/13115123/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13115123%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13115123%26surl%3Dbook				2017/10/29 23:25:30	
361	77	珈琲店タレーランの事件簿（5）	コーヒーテン タレーラン ノ ジケンボ			9784800263421	岡崎琢磨	オカザキ,タクマ	宝島社	文庫	宝島社文庫	タカラジマシャ ブンコ	2016年11月08日	712	https://books.rakuten.co.jp/rb/14507715/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14507715%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14507715%26surl%3Dbook				2017/10/29 23:25:38	
362	119	京都寺町三条のホームズ（8） 見習い鑑定士の奮闘	キョウトテラマチサンジョウノホームズ ハチ ミナライカンテイシノフントウ			9784575520323	望月麻衣	モチヅキ マイ	双葉社	文庫			2017年09月14日	669	https://books.rakuten.co.jp/rb/15085443/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15085443%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15085443%26surl%3Dbook				2017/10/29 23:37:52	
363	119	京都寺町三条のホームズ 7　贋作師と声なき依頼	キョウトテラマチサンジョウノホームズ ナナ ガンサクシトコエナキイライ			9784575519877	望月麻衣	モチヅキ マイ	双葉社	文庫			2017年04月13日	650	https://books.rakuten.co.jp/rb/14782824/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14782824%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14782824%26surl%3Dbook				2017/10/29 23:37:58	
364	119	公式読本　京都寺町三条のホームズ 6.5　ホームズと歩く京都	コウシキドクホン キョウトテラマチサンジョウノホームズ ロクテンゴ ホームズトアルクキョウト			9784575519884	望月麻衣	モチヅキ マイ	双葉社	文庫			2017年04月13日	680	https://books.rakuten.co.jp/rb/14782823/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14782823%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14782823%26surl%3Dbook				2017/10/29 23:38:02	
365	119	京都寺町三条のホームズ（6）新緑のサスペンス	キョウトテラマチサンジョウノホームズ ロク シンリョクノサスペンス			9784575519570	望月麻衣	モチヅキ マイ	双葉社	文庫			2016年12月15日	699	https://books.rakuten.co.jp/rb/14584002/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14584002%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14584002%26surl%3Dbook				2017/10/29 23:38:09	
366	119	京都寺町三条のホームズ（5） シャーロキアンの宴と春の嵐	キョウトテラマチサンジョウノホームズ ゴ シャーロキアンノウタゲトハルノアラシ			9784575519174	望月麻衣	モチヅキ マイ	双葉社	文庫			2016年08月04日	709	https://books.rakuten.co.jp/rb/14343600/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14343600%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14343600%26surl%3Dbook				2017/10/29 23:38:14	
367	119	京都寺町三条のホームズ（4）	キョウト テラマチ サンジョウ ノ ホームズ			9784575518825	望月麻衣	モチズキ,マイ	双葉社	文庫	双葉文庫	フタバ ブンコ	2016年04月13日	680	https://books.rakuten.co.jp/rb/13838356/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13838356%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13838356%26surl%3Dbook				2017/10/29 23:38:19	
368	119	京都寺町三条のホームズ（3）	キョウト テラマチ サンジョウ ノ ホームズ			9784575518481	望月麻衣	モチズキ,マイ	双葉社	文庫	双葉文庫	フタバ ブンコ	2015年12月10日	690	https://books.rakuten.co.jp/rb/13505758/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13505758%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13505758%26surl%3Dbook				2017/10/29 23:38:22	
369	119	京都寺町三条のホームズ（2）	キョウト テラマチ サンジョウ ノ ホームズ			9784575518115	望月麻衣	モチズキ,マイ	双葉社	文庫	双葉文庫	フタバ ブンコ	2015年08月04日	680	https://books.rakuten.co.jp/rb/13329441/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13329441%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13329441%26surl%3Dbook				2017/10/29 23:38:29	
370	119	京都寺町三条のホームズ	キョウト テラマチ サンジョウ ノ ホームズ			9784575517750	望月麻衣	モチズキ,マイ	双葉社	文庫	双葉文庫	フタバ ブンコ	2015年04月16日	680	https://books.rakuten.co.jp/rb/13210320/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13210320%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13210320%26surl%3Dbook				2017/10/29 23:38:34	
371	21	ご注文はうさぎですか？（6）	ゴチュウモンハウサギデスカ			9784832248946	Koi	コイ	芳文社	コミック	まんがタイムKRコミックス	マンガタイムケーアールコミックス	2017年11月09日	884	https://books.rakuten.co.jp/rb/15121552/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15121552%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15121552%26surl%3Dbook				2017/11/11 17:41:15	
372	106	セレブ漫画家一条さん 1	セレブマンガカイチジョウサン イチ			9784048933643	garnet	ガーネット	KADOKAWA	コミック	電撃コミックスNEXT	デンゲキコミックスネクスト	2017年10月27日	615	https://books.rakuten.co.jp/rb/15126820/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15126820%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15126820%26surl%3Dbook				2017/11/11 17:41:46	
373	10	氷菓　（11）	ヒョウカ　11			9784041035900	タスクオーナ/米澤　穂信	タスクオーナ/ヨネザワ　ホノブ	KADOKAWA	コミック	角川コミックス・エース	カドカワコミックスエース	2017年10月26日	626	https://books.rakuten.co.jp/rb/15141047/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15141047%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15141047%26surl%3Dbook				2017/11/11 17:41:58	
374	65	はいふり　3	ハイフリ　3			9784040694474	阿部　かなり/AAS	アベ　カナリ/エーエーエス	KADOKAWA	コミック	MFコミックス アライブシリーズ	エムエフコミックスアライブシリーズ	2017年10月23日	594	https://books.rakuten.co.jp/rb/15177087/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15177087%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15177087%26surl%3Dbook				2017/11/11 17:42:22	
375	8	幕末・維新人物伝　松平春嶽	バクマツイシンジンブツデンマツダイラシュンガク			9784591155943	加来　耕三/後藤　ひろみ	カクコウゾウ/ゴトウヒロミ	ポプラ社	全集・双書	コミック版　日本の歴史	コミックバンニホンノレキシ	2017年10月21日	1080	https://books.rakuten.co.jp/rb/15121619/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15121619%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15121619%26surl%3Dbook				2017/11/14 20:02:38	
376	85	ドイル傑作集（3（恐怖編））改版	ドイル ケッサクシュウ			9784102134139	アーサー・コナン・ドイル/延原謙	ドイル,アーサー・コナン/ノブハラ,ケン	新潮社	文庫	新潮文庫	シンチョウ ブンコ	2007年08月	464	https://books.rakuten.co.jp/rb/137001/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F137001%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D137001%26surl%3Dbook			古本	2017/12/01 00:22:26	
377	85	ドイル傑作集（1（ミステリー編））改版	ドイル ケッサクシュウ			9784102134115	アーサー・コナン・ドイル/延原謙	ドイル,アーサー・コナン/ノブハラ,ケン	新潮社	文庫	新潮文庫	シンチョウ ブンコ	2006年11月	496	https://books.rakuten.co.jp/rb/136999/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F136999%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D136999%26surl%3Dbook			古本	2017/12/01 00:22:28	
378	85	ドイル傑作集（2（海洋奇談編））46刷改版	ドイル ケッサクシュウ			9784102134122	アーサー・コナン・ドイル/延原謙	ドイル,アーサー・コナン/ノブハラ,ケン	新潮社	文庫	新潮文庫	シンチョウ ブンコ	2007年08月	496	https://books.rakuten.co.jp/rb/137000/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F137000%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D137000%26surl%3Dbook			古本	2017/12/01 00:22:30	
379	40	理系の人々（3）	リケイ ノ ヒトビト			9784806143505	よしたに	ヨシタニ	中経出版	単行本			2012年04月	1028	https://books.rakuten.co.jp/rb/11625949/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F11625949%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D11625949%26surl%3Dbook			古本	2017/12/01 00:22:56	
380	40	理系の人々（2）	リケイ ノ ヒトビト			9784806136675	よしたに	ヨシタニ	中経出版	単行本			2010年03月	1028	https://books.rakuten.co.jp/rb/6360160/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F6360160%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D6360160%26surl%3Dbook			古本	2017/12/01 00:22:58	
381	51	理系が恋に落ちたので証明してみた。（3）	リケイ ガ コイ ニ オチタ ノデ ショウメイシテミタ			9784593858736	山本アリフレッド	ヤマモト,アリフレッド	フレックスコミックス	コミック	メテオCOMICS　フレックスコミックス	メテオ コミックス フレックス コミックス	2017年11月25日	615	https://books.rakuten.co.jp/rb/15182397/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F15182397%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D15182397%26surl%3Dbook				2017/12/01 00:23:25	
382	82	ゲームやるから100円貸して！　（2）	ゲームヤルカラヒャクエンカシテ！　2			9784041057926	ナカノ/ザワ	ナカノ/ザワ	KADOKAWA	コミック	角川コミックス・エース	カドカワコミックスエース	2017年11月04日	626	https://books.rakuten.co.jp/rb/14941681/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F14941681%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D14941681%26surl%3Dbook				2017/12/01 00:23:38	
383	66	魔法科高校の劣等生（18（師族会議編　中））	マホウカ コウコウ ノ レットウセイ			9784048655125	佐島勤	サトウ,ツトム	KADOKAWA	文庫	電撃文庫	デンゲキ ブンコ	2015年11月10日	637	https://books.rakuten.co.jp/rb/13450187/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13450187%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13450187%26surl%3Dbook			古本	2017/12/12 23:15:07	
384	66	魔法科高校の劣等生（19（師族会議編　下））	マホウカ コウコウ ノ レットウセイ			9784048658096	佐島勤	サトウ,ツトム	KADOKAWA	文庫	電撃文庫	デンゲキ ブンコ	2016年03月10日	637	https://books.rakuten.co.jp/rb/13834789/	https://hb.afl.rakuten.co.jp/hgc/g00q0725.6c66bf2a.g00q0725.6c66c514/?pc=https%3A%2F%2Fbooks.rakuten.co.jp%2Frb%2F13834789%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frms%2Fmsv%2FItem%3Fn%3D13834789%26surl%3Dbook			古本	2017/12/12 23:15:08	
